,headline,source,date
1523,"Terrence McNally, Tony-Winning Playwright of Gay Life, Dies at 81",The New York Times,2020-03-24T19:21:13+0000
1524,Coronavirus Briefing: What Happened Today,The New York Times,2020-03-23T23:37:07+0000
1525,"As Tourism Plummets in Thailand, Elephants Are Out of Work, Too",The New York Times,2020-03-24T14:54:21+0000
1526,"States Say Some Doctors Stockpile Trial Coronavirus Drugs, for Themselves",The New York Times,2020-03-24T14:54:47+0000
1527,What Will Fill a $4 Trillion Hole in the Economy?,The New York Times,2020-03-23T11:13:04+0000
1528,Trump Expresses Outrage at Having to ‘Close the Country’ to Slow Virus,The New York Times,2020-03-24T04:09:46+0000
1529,"Aurlus Mabele, Congolese King of Soukous Music, Dies at 66",The New York Times,2020-03-23T19:08:21+0000
1530,"How to Get Money to Small Businesses, Fast",The New York Times,2020-03-24T09:00:14+0000
1531,Scientists Identify 69 Drugs to Test Against the Coronavirus,The New York Times,2020-03-23T03:16:04+0000
1532,How to Stay Sane When the World Seems Crazy,The New York Times,2020-03-24T02:00:02+0000
1533,"Facebook, Don’t Exploit Us in Our Time of Need",The New York Times,2020-03-24T09:12:29+0000
1534,Is Marijuana an ‘Essential’ Like Milk or Bread? Some States Say Yes,The New York Times,2020-03-24T09:00:25+0000
1535,Democratic Convention Planners Look at Contingency Options,The New York Times,2020-03-23T18:43:32+0000
1536,SoftBank Says It Will Sell $41 Billion in Assets to Buy Back Shares,The New York Times,2020-03-23T11:53:34+0000
1537,Start-Ups Jump the Gun on Home Kits for Coronavirus Testing,The New York Times,2020-03-24T01:39:04+0000
1538,How South Korea Flattened the Curve,The New York Times,2020-03-23T17:50:02+0000
1539,Throw Away One Worry This Week,The New York Times,2020-03-23T14:00:25+0000
1540,Feeling Powerless About Coronavirus? Join a Mutual-Aid Network,The New York Times,2020-03-23T23:00:07+0000
1541,Joe Biden Is Trying to Be Heard on the Virus. Can He Break Through?,The New York Times,2020-03-23T15:12:15+0000
1542,Biden Addresses a Visibility Question: ‘How Do We Get More of You?’,The New York Times,2020-03-23T02:32:53+0000
1543,Werner Herzog Has Never Thought a Dog Was Cute,The New York Times,2020-03-23T09:00:01+0000
1544,"Lorenzo Sanz, Who Led Comeback of Real Madrid, Dies at 76",The New York Times,2020-03-22T21:09:26+0000
1545,Small Businesses Seek a Crisis Lifeline Beyond Loans,The New York Times,2020-03-23T09:00:20+0000
1546,"Spit On, Yelled At, Attacked: Chinese-Americans Fear for Their Safety",The New York Times,2020-03-23T09:00:18+0000
1547,"When Coronavirus Closes Your Lab, Can Science Go On?",The New York Times,2020-03-23T14:52:29+0000
1548,"As Coronavirus Surveillance Escalates, Personal Privacy Plummets",The New York Times,2020-03-23T09:00:20+0000
1549,Coronavirus Deaths by U.S. State and Country Over Time: Daily Tracker,The New York Times,2020-03-21T14:21:03+0000
1550,She Was More Than a Statistic in a Pandemic: ‘We Didn’t Want Her to Get Lost’,The New York Times,2020-03-22T21:30:46+0000
1551,How to Learn From a Plague,The New York Times,2020-04-16T18:16:00+0000
1552,Where Are All the Masks?,The New York Times,2020-03-21T21:30:47+0000
1553,"Modern Love Podcast: In an Altered World, Listeners Share Their Stories About Love and Life",The New York Times,2020-04-15T21:40:59+0000
1554,"Thanks to Sanctions, Russia Is Cushioned From Virus’s Economic Shocks",The New York Times,2020-03-20T13:02:10+0000
1555,Coronavirus Briefing: What Happened Today,The New York Times,2020-03-20T23:48:31+0000
1556,"Western Universities Rely on China. After the Virus, That May Not Last.",The New York Times,2020-03-21T09:27:35+0000
1557,How to Donate Blood,The New York Times,2020-03-19T17:17:53+0000
1558,The Coronavirus’s Rampage Through a Suburban Nursing Home,The New York Times,2020-03-21T09:00:22+0000
1559,Joyful Participation in a World of Sorrows,The New York Times,2020-04-15T16:20:57+0000
1560,"Coronavirus Recession Looms, Its Course ‘Unrecognizable’",The New York Times,2020-03-21T09:00:19+0000
1561,Another Virus Victim: The U.S. as a Global Leader in a Time of Crisis,The New York Times,2020-03-20T16:42:55+0000
1562,The Quarantine Season,The New York Times,2020-04-17T20:54:39+0000
1563,"Here Are the House Keys, Now What?",The New York Times,2020-03-20T13:00:07+0000
1564,"Coronavirus Death Rate in Wuhan Is Lower than Previously Thought, Study Finds",The New York Times,2020-03-19T16:05:55+0000
1565,7 Podcasts for Stir-Crazy Kids,The New York Times,2020-04-15T09:00:21+0000
1566,How to Work From Home Alongside Your Partner Without Losing It,The New York Times,2020-03-20T16:32:31+0000
1567,Stock Market’s Gain Under Trump Vanishes,The New York Times,2020-03-20T20:03:34+0000
1568,Coronavirus Briefing: What Happened Today,The New York Times,2020-03-19T22:47:43+0000
1569,White House Enlists Military to Import Swabs for Coronavirus Tests,The New York Times,2020-03-20T15:44:47+0000
1570,"Music, Theater and More to Experience at Home This Weekend",The New York Times,2020-04-16T15:08:25+0000
1571,Foster Pets Are Finding Homes With Quarantined Americans,The New York Times,2020-03-19T21:14:58+0000
1572,"Suddenly, a New Normal",The New York Times,2020-03-19T22:55:03+0000
1573,‘We’re Petrified’: Immigrants Afraid to Seek Medical Care for Coronavirus,The New York Times,2020-03-18T13:48:24+0000
1574,"Celebrities, Athletes and Politicians Who Have Tested Positive for Coronavirus",The New York Times,2020-03-18T13:21:39+0000
1575,We All Need Small Businesses. Don’t Let Them Die.,The New York Times,2020-03-20T02:16:16+0000
1576,Sonic Postcards Across the Ocean,The New York Times,2020-04-10T20:35:45+0000
1577,Pregnant and Worried About Coronavirus? Experts Weigh In,The New York Times,2020-03-17T16:20:29+0000
1578,Which Country Has Flattened the Curve for the Coronavirus?,The New York Times,2020-03-19T04:55:45+0000
1579,A Torrent of Job Losses Threatens to Overwhelm the U.S. Economy,The New York Times,2020-03-19T23:17:45+0000
1580,Translating a Surveillance Tool into a Virus Tracker for Democracies,The New York Times,2020-03-19T20:37:51+0000
1581,"Amid Virus and Market Tumult, Wall Street Lives a New Reality",The New York Times,2020-03-19T09:00:23+0000
1582,‘It Sort of Gives You Hope’: One Place New Yorkers Go to Escape Their Homes,The New York Times,2020-03-19T09:00:12+0000
1583,Paul Singer’s Hedge Fund Saw It Coming,The New York Times,2020-04-09T10:57:28+0000
1584,Where the Virus and Climate Intersect,The New York Times,2020-03-18T16:59:59+0000
1585,Not Just a Crisis: Coronavirus Is a Test for Putin’s Security State,The New York Times,2020-03-19T09:00:19+0000
1586,China Hits a Coronavirus Milestone: No New Local Infections,The New York Times,2020-03-19T01:33:13+0000
1587,‘I Need to Keep the Lights On’: One Man’s Battle to Keep His Small Business Alive,The New York Times,2020-03-18T20:21:34+0000
1588,Coronavirus Tips: Frequently Asked Questions and Advice,The New York Times,2020-03-18T19:16:07+0000
1589,"Parents Need Stress Relief, Too",The New York Times,2020-03-18T13:05:44+0000
1590,What a ‘Wartime’ Economy Looks Like,The New York Times,2020-03-18T10:56:13+0000
1591,The Latest Obstacle to Getting Tested? A Shortage of Swabs and Face Masks,The New York Times,2020-03-18T19:01:07+0000
1592,"Vittorio Gregotti, Modernist Architect, Dies in Pandemic at 92",The New York Times,2020-03-16T23:27:18+0000
1593,Coronavirus Briefing: What Happened Today,The New York Times,2020-03-17T23:14:08+0000
1594,Trump’s Campaign Has Had to Adjust to His Changing View of the Coronavirus,The New York Times,2020-03-18T00:46:51+0000
1595,Power Struggle Hampers Iran’s Coronavirus Response,The New York Times,2020-03-17T19:51:30+0000
1596,China’s Ill-Timed Attack on the Free Press,The New York Times,2020-03-18T00:43:28+0000
1597,The Coronavirus Preys on Jews’ Biggest Strength,The New York Times,2020-03-17T18:58:52+0000
1598,Doctors Fear Bringing Coronavirus Home: ‘I Am Sort of a Pariah in My Family’,The New York Times,2020-03-16T23:18:19+0000
1599,Your Money: A Hub for Help During the Coronavirus Crisis,The New York Times,2020-03-18T00:31:47+0000
1600,Calling Dr. Fauci,The New York Times,2020-04-03T23:11:39+0000
1601,"Modern Love Podcast: In the Midst of the Coronavirus Pandemic, People Share Their Love Stories",The New York Times,2020-04-01T21:19:24+0000
1602,How Big Businesses Get a ‘Deep Clean’,The New York Times,2020-03-16T18:39:20+0000
1603,Parents Scramble as N.Y.C. Schools Close Over Coronavirus,The New York Times,2020-03-16T15:31:10+0000
1604,Wondering About Social Distancing?,The New York Times,2020-03-16T13:01:49+0000
1605,Closing Down the Schools Over Coronavirus,The New York Times,2020-03-16T09:17:55+0000
1606,"The Man With 17,700 Bottles of Hand Sanitizer Just Donated Them",The New York Times,2020-03-15T23:01:28+0000
1607,"Europeans Erect Borders Against Coronavirus, but the Enemy Is Already Within",The New York Times,2020-03-15T17:14:20+0000
1608,College in the Coronavirus Era: Wistful Goodbyes and a Sense of Loss,The New York Times,2020-03-15T18:44:09+0000
1609,Andrew Cuomo to President Trump: Mobilize the Military to Help Fight Coronavirus,The New York Times,2020-03-15T13:25:58+0000
1610,16 States Have Postponed Their Primaries Because of Coronavirus. Here’s a List.,The New York Times,2020-03-15T13:01:32+0000
1611,The Rich Have a Coronavirus Cure: Escape From New York,The New York Times,2020-03-14T09:00:09+0000
1612,"Coronavirus Travel Restrictions, Across the Globe",The New York Times,2020-03-15T02:07:07+0000
1613,"For Many Athletes, Coronavirus Means the End of College Careers",The New York Times,2020-03-14T07:00:08+0000
1614,"He Has 17,700 Bottles of Hand Sanitizer and Nowhere to Sell Them",The New York Times,2020-03-14T09:00:19+0000
1615,Louisiana Postpones April Primary as 4 More States Prepare to Vote on Tuesday,The New York Times,2020-03-13T09:00:33+0000
1616,De Blasio Stays Firm on Keeping N.Y.C. Schools Open as Outbreak Spreads,The New York Times,2020-03-13T11:23:57+0000
1617,"Coronavirus in N.Y.C.: Pressure to Close School System, Nation’s Largest",The New York Times,2020-03-13T14:10:39+0000
1618,Coronavirus Briefing: What Happened Today,The New York Times,2020-03-12T23:43:53+0000
1619,"Coronavirus Resources: Teaching, Learning and Thinking Critically",The New York Times,2020-03-11T18:35:04+0000
1620,The World Has a Plan to Fight Coronavirus. Most Countries Are Not Using it.,The New York Times,2020-03-12T15:49:56+0000
1621,Voting by Mail Will Save the 2020 Election,The New York Times,2020-03-12T09:00:20+0000
1622,Coronavirus Briefing: What Happened Today,The New York Times,2020-03-11T22:58:08+0000
1623,"Dow Skids Into Bear Market, Heralding an Uncertain Future",The New York Times,2020-03-11T21:17:08+0000
1624,"Stocks Plunge, With Dow in Bear Market: Live Updates",The New York Times,2020-03-11T04:25:56+0000
1625,Coronavirus Briefing: What Happened Today,The New York Times,2020-03-10T22:55:03+0000
1626,"Coachella, Influential Music Festival, Is Postponed Amid Virus Fears",The New York Times,2020-03-10T23:19:56+0000
1627,Nursing Homes Becoming Islands of Isolation Amid ‘Shocking’ Mortality Rate,The New York Times,2020-03-10T15:14:42+0000
1628,Coronavirus Briefing: What Happened Today,The New York Times,2020-03-09T23:03:59+0000
1629,Saudi Oil Price Cut Is a Market Shock With Wide Tremors,The New York Times,2020-03-09T22:39:45+0000
1630,Wall Street Had 2 Terrible Weeks. Here’s How 7 Traders Dealt With It.,The New York Times,2020-03-07T19:42:49+0000
1631,Coronavirus in N.Y.C.: Why Closing Public Schools Is a ‘Last Resort’,The New York Times,2020-03-07T08:00:07+0000
1632,Nursing Homes Are Starkly Vulnerable to Coronavirus,The New York Times,2020-03-04T19:12:25+0000
1633,What to Watch During Your Coronavirus Self-Quarantine,The New York Times,2020-03-16T17:07:17+0000
1634,Inside China’s All-Out War on the Coronavirus,The New York Times,2020-03-04T10:00:29+0000
1635,Coronavirus Briefing: What Happened Today,The New York Times,2020-03-04T23:57:30+0000
1636,Coronavirus Is What You Get When You Ignore Science,The New York Times,2020-03-04T10:00:19+0000
1637,Coronavirus in the U.S.: Latest Map and Case Count,The New York Times,2020-03-03T23:25:01+0000
1638,Coronavirus Cases in California,The New York Times,2020-02-28T02:33:59+0000
1639,Confusion and Contradiction Reign in Iran’s Coronavirus Reporting,The New York Times,2020-02-28T21:54:41+0000
1640,Most Coronavirus Cases Are Mild. That’s Good and Bad News.,The New York Times,2020-02-27T10:44:28+0000
1641,Japan Can’t Handle the Coronavirus. Can It Host the Olympics?,The New York Times,2020-02-26T06:00:07+0000
1642,"​In Coronavirus Crisis, Korean City Tries Openness, a Contrast to China",The New York Times,2020-02-25T09:32:24+0000
1643,Outbreak in Northern Italy Poses National Challenge,The New York Times,2020-02-24T05:06:25+0000
1644,A Timeline of the Coronavirus Pandemic,The New York Times,2020-02-13T22:18:49+0000
1645,Masks Are On. Games Are Canceled. Fear of the Coronavirus Comes to U.S. Colleges.,The New York Times,2020-01-31T10:00:27+0000
1646,W.H.O. Declares Global Emergency as Wuhan Coronavirus Spreads,The New York Times,2020-01-30T19:45:23+0000
1647,Coronavirus Map: Tracking the Global Outbreak,The New York Times,2020-01-28T22:57:20+0000
1648,White House Tests Journalists for COVID-19,AP,2020-04-09T21:27:11+0000
1649,‘Covid-19 Kills Only Old People.’ Only?,The New York Times,2020-03-22T23:00:08+0000
1650,Explainer: Do Men Fare Worse With COVID-19?,Reuters,2020-04-08T11:27:17+0000
1651,UPS Employee Dies of COVID-19 Infection in Kentucky,Reuters,2020-04-07T02:51:18+0000
1652,The Covid-19 Slump Has Arrived,The New York Times,2020-04-02T22:06:18+0000
1653,White House Says No 'Surprise' Bills for COVID-19 Patients,AP,2020-04-10T01:51:07+0000
1654,India Sends Hydroxychloroquine to UAE for COVID-19 Patients,Reuters,2020-04-19T06:09:09+0000
1655,The Horrors and Risks on the Front Lines of the Coronavirus,The New York Times,2020-04-17T16:18:06+0000
1656,Colombia Rushes to Make Cheap Ventilators for COVID Patients,AP,2020-04-16T04:03:13+0000
1657,Trump and the Protesters,The New York Times,2020-04-18T19:23:35+0000
1658,Trump’s Slow Response to the Coronavirus Pandemic,The New York Times,2020-04-13T17:04:43+0000
1659,"Trump Shifts Blame, to the W.H.O.",The New York Times,2020-04-15T18:25:24+0000
1660,‘Where Is Our Churchill?’,The New York Times,2020-04-19T16:00:08+0000
1661,Protecting the Vulnerable When ‘Normal’ Life Resumes,The New York Times,2020-04-19T16:00:05+0000
1662,Why Testing Is Lagging,The New York Times,2020-04-17T18:17:27+0000
1663,A View From Qatar: How We’re Responding to the Coronavirus,The New York Times,2020-04-16T21:45:44+0000
1664,Abortion and the Virus,The New York Times,2020-04-10T19:28:51+0000
1665,‘A Shameful Void of Federal Leadership’,The New York Times,2020-04-10T18:41:29+0000
1666,Tenderness With the Dead,The New York Times,2020-04-13T17:15:00+0000
1667,Doctors’ Voices in the Coronavirus Pandemic,The New York Times,2020-04-11T16:00:06+0000
1668,Critiques of Joe Biden’s Coronavirus Plan,The New York Times,2020-04-14T15:59:29+0000
1669,"Ventilators: Harsh Realities, Wrenching Decisions",The New York Times,2020-04-09T17:26:05+0000
1670,Trump’s Advocacy of Unproven Drug for Coronavirus,The New York Times,2020-04-07T18:44:24+0000
1671,Trump’s Claim of ‘Total’ Authority Over Reopening,The New York Times,2020-04-14T17:27:31+0000
1672,No Toilet Paper? Are Other Options Better?,The New York Times,2020-04-12T16:00:03+0000
1673,Why Black Americans Are Hit Harder by the Coronavirus,The New York Times,2020-04-08T19:33:57+0000
1674,NIH Begins Trial to Test Hydroxychloroquine for Treating COVID-19,Reuters,2020-04-09T16:15:28+0000
1675,Epidemiologist's COVID-19 Death Raises Concern in Bosnia,AP,2020-04-07T17:57:02+0000
1676,Adding Trump’s Name to the Stimulus Checks,The New York Times,2020-04-15T18:03:41+0000
1677,Democratic Bills Call for Racial Breakdown of COVID-19 Cases,AP,2020-04-14T19:42:13+0000
1678,"What Bernie Sanders Accomplished, and What He Didn’t",The New York Times,2020-04-09T20:18:05+0000
1679,Don’t Play Favorites in Doling Out Supplies to States,The New York Times,2020-04-07T19:07:54+0000
1680,UN Chief Warns COVID-19 Is Increasing Inequality for Women,AP,2020-04-09T21:06:05+0000
1681,"In Wisconsin, Putting Lives at Risk to Vote",The New York Times,2020-04-07T18:36:28+0000
1682,Biogen Joins Consortium for Building COVID-19 'Biobank',Reuters,2020-04-16T12:18:16+0000
1683,Detained Migrant With COVID-19 Forced to Call In to Court,AP,2020-04-17T05:06:23+0000
1684,"Captain Crozier: Navy Hero, or Unsteady Leader?",The New York Times,2020-04-06T18:43:59+0000
1685,Does Coronavirus Bring a New Perspective on Climate Change?,The New York Times,2020-04-05T16:00:06+0000
1686,"XFL Files for Bankruptcy, Cites COVID-19 Crisis",AP,2020-04-13T20:03:17+0000
1687,Rams' Center Allen Tests Positive for COVID-19,Reuters,2020-04-16T05:30:45+0000
1688,"GSK, Sanofi Strike Deal to Develop COVID-19 Vaccine",Reuters,2020-04-14T11:18:09+0000
1689,"Recovering From Covid-19, Altria CEO Howard Willard Retires",AP,2020-04-17T15:39:14+0000
1690,Trump’s Rollback of Pollution Rules,The New York Times,2020-03-31T18:30:15+0000
1691,How COVID-19 Affected U.S. Consumer Prices in March,Reuters,2020-04-10T19:45:09+0000
1692,"Coronavirus Health Workers, Overwhelmed and Underprotected",The New York Times,2020-03-31T19:30:44+0000
1693,"The Illness Now Has a Name, COVID-19",The New York Times,2020-02-11T05:05:15+0000
1694,Covid-19 Brings Out All the Usual Zombies,The New York Times,2020-03-28T14:47:41+0000
1695,It’s Better for Women to Have a Birth Plan,The New York Times,2020-03-30T19:56:32+0000
1696,GM Dispatches First Batch of Ventilators for COVID-19 Patients,Reuters,2020-04-17T17:09:43+0000
1697,Covid-19 Is Twisting 2020 Beyond All Recognition,The New York Times,2020-04-01T09:00:21+0000
1698,Guatemala: US Deportations Driving Up COVID-19 Cases,AP,2020-04-15T00:45:14+0000
1699,Coach Smith: All Senators Recovered From COVID-19,Reuters,2020-04-09T04:09:17+0000
1700,U.S. Justice Department Sides With Church in COVID-19 Religious Dispute,Reuters,2020-04-14T18:33:31+0000
1701,Africa Can Still Contain COVID-19 Outbreak: WHO,Reuters,2020-04-17T18:57:41+0000
1702,Coach Smith: All Senators Recovered From COVID-19,Reuters,2020-04-09T04:09:17+0000
1703,Testing is Just the Beginning in the Battle Against Covid-19,The New York Times,2020-03-30T09:00:12+0000
1704,NATO Mission in Kosovo Reports First COVID-19 Case,Reuters,2020-04-10T16:09:16+0000
1705,WHO Is Investigating Reports of Recovered COVID Patients Testing Positive Again,Reuters,2020-04-11T10:24:05+0000
1706,Fujifilm Says Significantly Boosts Capacity for COVID-19 Treatment Avigan,Reuters,2020-04-15T04:48:08+0000
1707,UN Chief Warns COVID-19 Threatens Global Peace and Security,AP,2020-04-10T00:51:12+0000
1708,COVID Clauses Await Wary Buyers in Canada's Home Selling Season,Reuters,2020-04-17T18:12:54+0000
1709,"Two Weeks in, Britain's COVID-19 Lockdown Having an Effect, Study Shows",Reuters,2020-04-08T13:27:14+0000
1710,Gilead Increases Enrollment Target for Remdesivir Trial in COVID-19 Patients,Reuters,2020-04-17T14:21:22+0000
1711,China's Long-Term Growth Will Not Be Affected by COVID-19: Stats Bureau,Reuters,2020-04-17T03:15:08+0000
1712,Drugmaker Eli Lilly Starts Clinical Testing of Therapies for COVID-19,Reuters,2020-04-10T22:51:04+0000
1713,Puerto Rico Extends Lockdown to May to Fight COVID-19,AP,2020-04-11T22:36:06+0000
1714,Mass COVID-19 Testing Underway at Stricken Belgian Care Homes,Reuters,2020-04-16T17:24:30+0000
1715,China's Long-Term Growth Will Not Be Affected by COVID-19: Stats Bureau,Reuters,2020-04-17T12:57:39+0000
1716,Comedian Tim Brooke-Taylor of The Goodies Dies With COVID-19,AP,2020-04-12T14:39:03+0000
1717,"On Coronavirus, We’re #1",The New York Times,2020-03-26T20:53:24+0000
1718,Almost a Third of Northern Ireland COVID-19 Deaths Outside Hospitals,Reuters,2020-04-17T10:33:09+0000
1719,Ford Making Masks to Protect Workers Against COVID-19,Reuters,2020-04-13T17:36:10+0000
1720,"Routine Medical Care May Break Down, and Covid-19 Is Behind It",The New York Times,2020-03-23T19:00:10+0000
1721,France's COVID-19 Epidemic Has Not Yet Peaked: Health Minister,Reuters,2020-04-07T06:48:19+0000
1722,France Reports 50 COVID-19 Cases Aboard Aircraft Carrier,Reuters,2020-04-10T10:57:12+0000
1723,WHO Chief Says Confident U.S. Funding Will Continue in COVID Fight,Reuters,2020-04-13T16:51:09+0000
1724,COVID Clauses Await Wary Buyers in Canada's Home Selling Season,Reuters,2020-04-18T12:18:05+0000
1725,"UK Hospital Covid-19 Death Toll Rises 861 to 13,729",Reuters,2020-04-16T14:00:30+0000
1726,Deaths Soar at Britain's Care Homes as COVID-19 Stalks Elderly,Reuters,2020-04-10T18:21:10+0000
1727,Puerto Rico Under Scrutiny as Youngest COVID-19 Patient Dies,AP,2020-04-18T18:09:04+0000
1728,"Baseball: League Employees, Families Invited to COVID-19 Test Study",Reuters,2020-04-15T02:18:07+0000
1729,165 VIPs Urge 20 Economic Powers for Billions for COVID-19,AP,2020-04-07T05:48:03+0000
1730,"Report Says COVID-19 Patients Respond to Gilead's Remdesivir, Shares Surge",Reuters,2020-04-16T23:27:36+0000
1731,165 VIPs Urge 20 Economic Powers for Billions for COVID-19,AP,2020-04-07T05:48:03+0000
1732,Congo Marks Somber Easter While Battling COVID-19 and Ebola,AP,2020-04-12T15:30:09+0000
1733,"The Latest: Wuhan Raises Number of COVID-19 Deaths by 1,290",AP,2020-04-16T07:00:01+0000
1734,"Search for a COVID-19 Vaccine Heats Up in China, US",AP,2020-04-14T19:15:07+0000
1735,"A Heart Attack? No, It Was the Coronavirus",The New York Times,2020-03-27T20:41:00+0000
1736,Could Old Vaccines for Other Germs Protect Against COVID-19?,AP,2020-04-13T20:33:19+0000
1737,"UnitedHealth Maintains 2020 Outlook, but Warns of Potential COVID-19 Impact",Reuters,2020-04-15T10:15:05+0000
1738,"Swiss Aim to Ease COVID-19 Curbs, Starting With Hairdressers",Reuters,2020-04-16T05:39:20+0000
1739,"UK Hospital COVID-19 Death Toll Rises by 761 to 12,868",Reuters,2020-04-15T15:15:35+0000
1740,"UK Hospital COVID-19 Death Toll Rises by 761 to 12,868",Reuters,2020-04-15T15:15:35+0000
1741,UK PM Johnson Continues His Recovery From COVID-19,Reuters,2020-04-14T12:54:39+0000
1742,USADA Adapts in COVID-19 Era With Self-Administered Doping Tests,Reuters,2020-04-17T01:36:03+0000
1743,'May the Quarantine Work': Bogota's Emergency Services Swamped by COVID-19,Reuters,2020-04-17T09:18:05+0000
1744,British Lawmaker Says China Is Trying to Exploit the COVID-19 Crisis,Reuters,2020-04-15T09:09:10+0000
1745,"As Brazil's COVID-19 Testing Lags, Available Labs Go Unused",Reuters,2020-04-15T22:39:36+0000
1746,BlackRock Will Not Layoff Employees Due to COVID-19 Pandemic: CEO,Reuters,2020-04-08T22:42:58+0000
1747,Figures Show Hundreds of COVID-19 Deaths in UK Care Homes,AP,2020-04-14T10:03:04+0000
1748,At-Home COVID-19 Deaths May Be Significantly Undercounted in New York City,Reuters,2020-04-08T00:03:12+0000
1749,"School Closures Will Have Little Impact on COVID-19 Control, Review Finds",Reuters,2020-04-07T00:42:40+0000
1750,Volkswagen Mexico Says Employee Died in Potential Case of COVID-19,Reuters,2020-04-08T01:45:07+0000
1751,Prince William Opens New UK Emergency COVID-19 Hospital,Reuters,2020-04-16T13:24:28+0000
1752,As the Coronavirus Takes Over Our Lives,The New York Times,2020-03-16T20:19:53+0000
1753,Oklahoma State's Mike Gundy Apologizes for COVID-19 Comments,AP,2020-04-11T21:33:04+0000
1754,"A Phone Call, a Song: Small Gestures Soothe COVID-19 Stress",AP,2020-04-14T15:15:01+0000
1755,Largest Supermoon of 2020 Rises on a World Battling COVID-19,Reuters,2020-04-07T20:54:36+0000
1756,Roivant Begins Giving Experimental COVID-19 Drug to First U.S. Patients,Reuters,2020-04-15T19:09:43+0000
1757,The Class of COVID-19,The New York Times,2020-03-17T09:00:07+0000
1758,Navy IDs Arkansas Sailor as 1st Active-Duty COVID-19 Death,AP,2020-04-16T23:15:01+0000
1759,Fears of 'Wild West' as COVID-19 Blood Tests Hit the Market,AP,2020-04-12T12:03:07+0000
1760,Exclusive: India Agrees to Sell Hydroxychloroquine to Malaysia to Help Fight COVID-19,Reuters,2020-04-15T08:27:10+0000
1761,U.S. FTC Tells Firms Flogging Unproven COVID Remedies to Halt Advertising,Reuters,2020-04-14T20:03:08+0000
1762,Navy IDs Arkansas Sailor as 1st Active-Duty COVID-19 Death,AP,2020-04-16T23:15:01+0000
1763,COVID-19 Crisis Strains Needy and Groups That Help Them,Reuters,2020-04-16T13:27:29+0000
1764,Thailand Bans Sale of Alcoholic Drinks in War on COVID-19,AP,2020-04-10T15:45:09+0000
1765,Microsoft Engineer Adapts Fan-Tracking App for COVID-19 Use,AP,2020-04-07T21:48:16+0000
1766,Sean Penn Wants to 'Save Lives' With Free COVID-19 Testing,AP,2020-04-10T14:51:28+0000
1767,How COVID-19 Payment Accommodations May Affect Your Credit,AP,2020-04-19T12:03:03+0000
1768,UK PM Johnson Making 'Steady Progress' in COVID-19 Treatment: Spokeswoman,Reuters,2020-04-08T19:30:46+0000
1769,Race/Related: Covid-19 and the Collapse of America’s Welfare State,The New York Times,2020-03-28T14:30:04+0000
1770,"UK Reports 596 COVID-19 Deaths as Total Tops 16,000",Reuters,2020-04-19T14:42:08+0000
1771,Soccer: 1982 Brazil Team Reunite to Help Fight COVID-19,Reuters,2020-04-10T16:00:08+0000
1772,France Says No Evidence COVID-19 Linked to Wuhan Research Lab,Reuters,2020-04-17T16:15:34+0000
1773,Britain Aims for Millions of COVID-19 Tests in Months After Criticism,Reuters,2020-04-08T15:15:19+0000
1774,COVID Impasse: Bolivian and Peruvian Migrants Trapped at Chilean Border,Reuters,2020-04-16T22:42:44+0000
1775,UK's COVID-19 Death Toll Up 980 in Largest Rise to Date,Reuters,2020-04-10T16:39:12+0000
1776,Freeport-McMoRan Workers at New Mexico Mine Test Positive for COVID-19,Reuters,2020-04-07T00:39:16+0000
1777,UK Scientists to Make a Million Potential COVID-19 Vaccines Before Proof,Reuters,2020-04-17T14:21:19+0000
1778,Four People Hit by COVID-19 at Exxon Baytown Texas Complex: Sources,Reuters,2020-04-09T00:48:13+0000
1779,Two Thirds of COVID-19 Patients Improve After Gilead Drug: NEJM,Reuters,2020-04-10T22:48:06+0000
1780,India MPC Minutes Reiterate Focus on Mitigating COVID-19 Risks to Economy,Reuters,2020-04-13T07:51:09+0000
1781,Two Thirds of COVID-19 Patients Improve After Gilead Drug: NEJM,Reuters,2020-04-10T22:48:06+0000
1782,FBI Official Says Foreign Hackers Have Targeted COVID-19 Research,Reuters,2020-04-16T23:39:38+0000
1783,"NFL Star Von Miller Has COVID-19, Is in Good Spirits",AP,2020-04-16T22:42:02+0000
1784,Estate of Walmart Worker Who Died From COVID-19 Sues for Wrongful Death,Reuters,2020-04-07T15:09:31+0000
1785,Group Monitoring Tennis Gambling Ties Alert Rise to COVID-19,AP,2020-04-08T15:51:02+0000
1786,UK's Social Distancing Has Flattened COVID-19 Curve: Science Official,Reuters,2020-04-15T16:57:53+0000
1787,"Beyoncé, Gaga Offer Hope at All-Star Event Fighting COVID-19",AP,2020-04-18T19:21:01+0000
1788,French Friction Over Government's COVID-Tracing App Project,Reuters,2020-04-17T10:57:15+0000
1789,"Hyundai to Provide COVID 19 Tests,' Drive Through' Testing Support in U.S.",Reuters,2020-04-14T13:12:23+0000
1790,Global Health Fund Calls for $8 Billion to Begin COVID-19 Exit Strategy,Reuters,2020-04-07T10:57:10+0000
1791,Macron Visits Marseille Doctor Working on COVID-19 Drug Touted by Trump,Reuters,2020-04-09T19:15:11+0000
1792,Rams Shut Down Complex After Allen's Positive COVID-19 Test,AP,2020-04-16T05:06:01+0000
1793,"United Kingdom Hospital COVID-19 Death Toll Rises by 778 to 12,107",Reuters,2020-04-14T13:54:26+0000
