,headline,source,date
2400,uk prime minister boris johnson discharged from the hospital where he had been treated in intensive care for the coronavirus ,USA Today,2020-04-13
2401,"coronavirus closures choked off revenues at zoos during a peak period for visitors_ but animal care must continue, and zoo keepers are seeking loans and donations_",Wall Street Journal,2020-04-13
2402,when a ventilator cant help coronavirus patients struggling to take in air doctors are turning to a machine that infuses the blood with oxygen,Wall Street Journal,2020-04-13
2403,the internal revenue service announced the first stimulus payments meant to ease economic fallout of the pandemic had been deposited into taxpayers bank accounts meanwhile most churches have canceled inperson services on easter ,USA Today,2020-04-13
2404,confusing messages from the government and banks have left homeowners seeking delays on payments nervous,USA Today,2020-04-13
2405,u_s_ companies have filed dozens of requests for tariff relief for products in short supply that are needed to fight the coronavirus pandemic,Wall Street Journal,2020-04-13
2406,"watch: for many around the world, coronavirus lockdowns and social-distancing measures mean financial hardship_ as some are growing desperate, governments are addressing the risks of social unrest_",Wall Street Journal,2020-04-13
2407,im a handshaker and a hugger i have to fight my instinct every time i see somebody i know how coronavirus changed life in one town in maryland,Wall Street Journal,2020-04-13
2408,the coronavirus pandemic has prompted sports bodies that usually generate much of their own revenue to seek help,Wall Street Journal,2020-04-13
2409,i feel my baby kicking all the time while im working three pregnant er doctors in maryland have stayed on the job to help fight the coronavirus pandemic,Wall Street Journal,2020-04-13
2410,the atlantabased carrier is now boarding flights from back to front,USA Today,2020-04-13
2411,british performer tim brooketaylor a member of comedy triothe goodies has died after contractingthe new coronavirus he was 79,USA Today,2020-04-13
2412,while mental health professionals are increasingly concerned about unprecedented isolation children could be the ones who make it through with the least trauma,USA Today,2020-04-13
2413,"some school districts are halting meal deliveries, and turning to pickups and alternative arrangements, due to worries about spreading the coronavirus",Wall Street Journal,2020-04-13
2414,"hospitals, grocery stores and other essential services are enlisting robots in the fight against coronavirus",Wall Street Journal,2020-04-13
2415,"coronavirus victims are dying alone, separated from loved ones in their final moments_ ""i can't even be there to say anything,"" said david ""michael"" dudley jr_, who told his dying 61-year-old father goodbye on a videoconference call_",Wall Street Journal,2020-04-13
2416,twitter ceo jack dorsey pledged 1 billionwhat he said is more than a quarter of his wealthto charitable causes starting with coronavirus relief,Wall Street Journal,2020-04-13
2417,i am bracing myself for a flood of death that i cannot manage medical professionals are taking to social media and other channels to share their experiences treating covid19,Wall Street Journal,2020-04-13
2418,an empty church is no fun said father michael foley,USA Today,2020-04-13
2419,"from @wsjopinion: the trump administration has failed to convey an impression of strong international leadership during the coronavirus crisis, writes robert b_ zoellick",Wall Street Journal,2020-04-13
2420,we havent really seen markets reflect the full extent of the damage that coronavirus is having to corporate profitability one strategist says,Wall Street Journal,2020-04-13
2421,"china shut down domestic wild-animal traders on fears their goods sparked the coronavirus pandemic_ now officials are offering tax breaks to export products like edible reptiles, civet musk and rhino horn overseas_",Wall Street Journal,2020-04-13
2422,"airlines are consumed with new work in the coronavirus era: navigating government bailouts, negotiating with unions and scrounging for business like flying cargo",Wall Street Journal,2020-04-13
2423,coronavirus survivors report sharply varied symptoms something i wouldnt wish on anyone says one another sick but not feeling sick,Wall Street Journal,2020-04-12
2424,"stuck at home and unable to visit bars and restaurants amid coronavirus shutdowns, americans are buying booze_ lots of it_",Wall Street Journal,2020-04-12
2425,"deliveries are safer during the coronavirus pandemic, but a store run may be unavoidable_ here are the precautions to take_",Wall Street Journal,2020-04-12
2426,for the first time more than 2000 people in the us have died of coronavirus in a single day,USA Today,2020-04-12
2427,corporations world-wide have moved fast in the fight against coronavirus_ why are so many of them flat-footed in ordinary times?,Wall Street Journal,2020-04-12
2428,governors are frustrated that rapid coronavirus tests distributed by the trump administration are largely unusable due to supply shortages,Wall Street Journal,2020-04-12
2429,as unemployment numbers continue to rise americans perceptions of the economy are worsening,USA Today,2020-04-12
2430,while job interviews and recruiting continue thanks to video conferencing software optimism has dimmed since college campuses shut down in march and the coronavirus rocked the us economy,USA Today,2020-04-12
